title,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
Run,1.570845891,0.772912143,6.680744226,7.5593306039999995,4.105418916,1.298425002,0.93470693,0.966358301,0.654330802,2.81033715,3.511106051,3.262389182,0.92208943,0.843365008,1.139178153,0.211162912,0.197916557,0.766655069,0.6707308470000001,0.604363574,1.246419592,0.217808148,2.193150137,0.19390586,0.534400586,1.995421489,0.895013289,28.948416635
Run This Town,6.830310645,3.701814364,7.121185803,9.499851021,11.485095779,3.376467411,3.744600971,5.775791502,2.054174262,3.729013458,5.224282113,3.503214129,1.200503384,3.533241266,1.365380107,0.972450475,0.307383103,4.041121644,1.960119396,0.839427113,4.141464736,0.722792663,4.645960524,0.601554242,0.830131533,2.502355631,2.333012539,60.667351659
Runaway Love Remix,5.157778566,2.447388398,1.815244212,3.70955239,6.280235965,2.065645292,3.4492981400000002,5.628870117,1.306834245,2.387043567,2.954830242,1.290908363,0.699377855,2.583223916,0.8944239239999999,0.804942484,0.202760246,3.345791078,2.442080179,0.534455735,2.604281845,0.478905466,2.923653447,0.421339,0.638636441,1.927480515,2.161719557,32.963031417
Runnin Dying to Live,1.41909367,2.491268164,4.784064246,6.334575554,3.553252165,1.274585128,5.332151713,7.467286222,0.824354669,3.081789749,3.544188587,2.643796294,1.081472525,1.190310357,1.245077776,0.305570951,0.24404483800000001,1.140829932,0.368489706,0.717690962,1.545588365,0.254118827,2.553707447,0.263117837,0.631227543,2.277316261,2.778988146,23.628977652
Running From the Storm,1.26430883,1.121871269,2.194052631,4.526223593,4.379244012,1.9761714369999999,0.855912679,0.9833324330000001,1.027939717,3.092227675,2.3829123819999998,1.764308703,0.799359883,0.983184974,1.296292075,1.190016247,0.225797783,1.096046909,0.280394357,0.65863477,2.184717938,0.2786977,2.716839369,0.287072087,0.62625203,2.873060483,0.960443363,27.347657745
Rush,2.872369674,2.060118634,2.415663858,4.283237316,5.014902644,1.378781978,1.458824468,1.9138621120000001,0.801939787,1.556343817,2.460973495,1.135175374,0.441093162,1.435979509,0.498279578,0.304708353,0.112166915,1.679400014,1.234614648,0.322515064,1.497740598,0.280623844,2.213769692,0.228827179,0.200574305,0.950546793,0.880212302,40.670795958
Santanas Town,1.537112752,1.679448169,2.89900535,4.9024582389999996,5.41515488,1.241158931,2.760385327,4.301751518,0.740241065,1.895768085,2.511548764,1.549277258,0.608789087,1.18747296,0.716176889,0.180485288,0.134218531,1.037285615,0.313140689,0.410104503,1.29256715,0.236845107,2.632993775,0.199939478,0.303707209,1.316045993,1.179965017,58.742441315
Say Something,5.264365749,4.266532391,5.346807914,8.830353681,10.989611927,3.621044029,3.417945125,4.371254171,2.086524805,4.766709248,5.790436077,3.12061338,1.335917986,3.0315674599999998,1.812195273,1.037073094,0.369979013,3.421681125,1.640310232,1.024809269,4.331007563,0.671721383,5.389769121,0.615882007,1.231992033,4.264849878,2.480150973,62.42696943
Say Whats Real,1.891769317,1.514539596,4.575629339,6.7153402920000005,5.711578476,1.695053501,1.552902312,1.635186432,0.90195837,3.406554973,4.280918802,2.654556151,1.035958898,1.110103238,1.346103329,0.318518243,0.231151017,1.0604722580000001,0.359947842,0.720994509,1.93030849,0.282854595,2.923047142,0.264549248,0.695179929,2.539084001,1.654955507,30.19922399
Say Ya Prayers,0.341954662,0.178962789,1.2966289930000001,1.566204284,0.928291441,0.310718488,0.364327785,0.61795977,0.144881874,0.547069076,0.765640768,0.603508731,0.16855504,0.202645798,0.193039328,0.074556538,0.039904437,0.172064571,0.069091029,0.115658641,0.26784033,0.052882293,0.472519319,0.046717842999999995,0.07956502,0.318072368,0.197194087,7.24693483
Scarface,1.572888131,1.7551120740000001,2.873795951,4.229114253,4.49035459,1.497763116,0.752066443,0.854686947,0.783721168,1.814206393,2.225235657,1.4575077570000001,0.542061144,1.087541095,0.662569046,0.44074618,0.142975761,1.22840263,0.383516519,0.396008614,1.53027485,0.257419999,2.185708752,0.229881052,0.5334445729999999,1.47459734,0.703605485,35.27984039
Seasons,3.024389666,1.002739279,2.552427776,4.08733492,5.935495735,1.445297843,1.379367802,1.879310855,0.867398962,1.562846356,2.324669721,1.247106006,0.450408139,1.370732259,0.496324341,0.433519619,0.10959809,1.33465167,0.802436703,0.32077405,1.711571994,0.289179036,2.482148227,0.237658823,0.184843729,0.8703739149999999,0.860932106,46.117708887
Seat Down Low,2.367387156,2.626128624,4.683502601,5.324624338,3.76883225,1.126686941,1.34990792,1.727487736,0.683326279,1.941386215,2.546324248,2.205644851,0.65595696,1.168432705,0.775562688,0.3440633,0.151855105,1.3802164350000001,1.189957985,0.435680302,1.260991459,0.24325283,1.848030965,0.20816326500000001,0.414785034,1.422725142,0.872618953,24.09984606
Second Round K.O.,3.583465941,1.7731595470000001,6.682518847,8.100245607,7.911585747,2.399158483,2.693788429,3.644104023,1.24978567,2.806628463,4.967228819,3.044553723,0.896801015,1.833837909,0.9571938950000001,0.816497956,0.215633888,1.953564738,0.90638148,0.606000455,2.708420828,0.436715275,3.3911414,0.375746578,0.428207369,1.56878283,1.476513181,44.937065884
Seduction,5.582436965,1.18936064,5.577822694,8.218247982,6.867286691,2.137751044,3.126051031,4.02222247,1.133132102,3.693384425,5.781702772,2.945196541,1.065372705,1.8943777130000001,1.305995272,0.7220987170000001,0.253900501,2.021965838,2.7365118660000003,0.746575603,2.202729263,0.434704658,3.588417198,0.356889817,0.646724124,2.480548365,1.635331252,43.502346938
See Me Now,8.113741124,3.452406591,4.428654159,6.91929773,11.362072698,2.830843956,3.589941847,5.074145513,1.81873259,2.928533323,4.462257062,2.332486582,0.914784485,3.3919379419999998,0.977890123,0.922484373,0.240079202,3.652274274,3.902904263,0.650361661,3.58804463,0.661352106,4.515657571,0.535343053,0.417166563,1.607744743,2.5864232719999998,59.049847498
Serenity Prayer,0.174231799,0.020636297,0.034690354,0.112792733,0.49359814,0.21404922099999998,0.049976811999999995,0.05498262600000001,0.09248814200000001,0.09624120700000001,0.09983105,0.029659479,0.017525111,0.061355395,0.025506845,0.058145679,0.008874184,0.066400311,0.026718164,0.020756613,0.28292704700000004,0.027435475,0.166639367,0.027103492,0.013046605,0.058650769,0.033826343,0.94941092
Sesame Street,1.657571487,1.151022181,2.919029881,5.580863027,5.491994203,1.825569177,6.085089745,10.451400677,1.0277999,3.617923587,3.918588494,2.031539183,1.03606932,1.254812302,1.491563776,0.381093053,0.256518126,1.040189478,0.363237719,0.771623513,2.082904052,0.301398046,3.531664067,0.308471605,0.842038909,3.149626116,2.234289546,42.349843624
Session One,3.726754069,4.393553829,6.96083072,8.77708033,4.896544918,1.61020667,3.300708075,4.6446079739999995,1.005245461,3.179186311,3.875227447,3.528804864,1.203066455,1.699138275,1.341904181,0.513844745,0.264633518,1.981988953,1.73305389,0.772542782,1.724087857,0.360177947,2.898663345,0.312712754,0.619683462,2.073244592,2.0316044030000002,35.00161359
Seven,4.568470128,1.55368014,8.860609095,12.207879512,9.270100192,3.211406968,2.10354849,2.441778135,1.615068514,5.646224662,6.742877715,4.789190093,1.604199571,2.003292719,2.214516978,0.966789441,0.391705621,2.003958244,1.610844013,1.161556832,3.464363889,0.537786389,4.72519546,0.489652098,1.122130174,4.611829246,1.842335648,57.150902748
Seventh Floor Crew,9.407260274,2.852477101,22.7034271,23.902743978,14.14916095,3.674985743,13.026252067,23.78742769,2.006658964,6.8302065260000004,9.931940418,9.88091658,2.538467517,3.35778052,2.618309971,1.912237717,0.536095193,2.984852318,2.644483956,1.53428377,3.729940034,0.801856993,6.485860041,0.684875944,1.32731141,4.161109103,3.897473545,103.870330897
Sex In Crazy Places,3.900549585,1.7073838590000001,2.741090101,4.563931107,5.658292775,1.588752552,2.7231726370000002,4.44788539,1.220305999,2.261983123,3.064085359,1.648383477,0.719799516,2.371021779,0.861804194,0.283938351,0.183424692,2.2014340949999998,1.2788996959999999,0.506232,2.117621983,0.407430987,2.628280828,0.332069597,0.354770576,1.422427731,2.0522393389999998,29.44139976
Sex Room,4.736563487,1.60914683,1.735287633,3.443316239,7.078542948,2.030112789,1.386482181,1.826023739,1.1884221369999999,1.59347546,1.835800925,1.0101674999999999,0.47201374,1.850122187,0.582897179,1.87213277,0.13137521,2.063403636,1.197373987,0.365233102,2.540296474,0.408793133,2.652024726,0.337020822,0.267401744,1.124655394,1.144184252,37.574320976
Shades,4.973325966,0.593702506,1.779697146,3.353572417,5.521298839,1.774786442,1.630012225,1.828076697,0.910461998,2.269349539,3.2352494309999997,1.148676398,0.507031076,1.050847435,0.718089524,1.273604024,0.14226793,1.171950907,1.98485156,0.41804158,2.319768325,0.297931702,2.571762358,0.274586153,0.358135461,1.651860978,0.814275888,24.85577799
Shadrach,4.942568731,5.0383757739999995,2.472807619,4.433452732,6.546208649,1.898197006,1.562343004,2.268252409,1.243108265,1.966127978,2.855370068,1.36742679,0.555618973,2.364107344,0.643863817,2.143136011,0.150599677,3.097525766,2.275774171,0.415463493,2.619908857,0.428250854,2.810904672,0.372475201,0.324648226,1.2712983660000001,1.475884914,45.055282248
Shakey Dog,1.41323805,1.476475925,5.673190793,6.742069676,3.447787147,1.106612749,1.783797282,2.663345481,0.634908472,2.326808235,2.572389661,2.694919843,0.847932267,0.931000396,0.990344239,0.19314542,0.185509697,0.826885867,0.41302908,0.547034348,1.016543884,0.220467561,2.00658258,0.193802629,0.486962562,1.732436781,1.144275598,33.468262325
Shame,1.881744602,0.812338914,2.941870008,5.08076138,6.014715979,1.79263548,2.650393827,3.398190214,0.918646548,2.702873186,3.805222084,1.86395289,0.779156267,1.059572021,1.057602836,0.277293725,0.181514664,0.94919563,0.356638414,0.546794967,2.03025097,0.274864502,2.955624198,0.252370951,0.615219222,2.136956519,1.224971707,35.280194333
Shimmy Shimmy Ya,10.415710328,1.509757104,2.918618298,4.29438435,5.614856752,1.495951457,0.8758013920000001,1.155496194,0.949395234,1.420400727,2.134250036,1.32423181,0.460204753,2.733237564,0.474492559,0.697433549,0.118579609,3.864712,11.25092955,0.317151013,1.596250313,0.483771001,2.097062789,0.34028578,0.20338678500000001,0.791659621,0.996309508,36.833219589
Shine Blockas,2.6954839919999998,4.564000181,4.068191195,5.815082672,5.373468005,1.619999446,2.32675475,3.010490419,0.882718088,2.440187248,3.536667379,2.037620117,0.727006504,1.352531659,0.861552913,0.55115857,0.176988903,1.854213382,0.8844020690000001,0.51107493,1.803560171,0.306916621,2.632201784,0.272981749,0.46147143,1.7660562,1.190024358,35.737533309999996
Shining Down,1.484008828,0.574651816,1.957807654,3.870476746,4.41405102,1.051899825,1.499026516,1.517907519,0.555971003,1.786988952,3.538225204,1.062275089,0.425654092,0.828828818,0.482283081,0.173471724,0.097315277,0.710150636,0.744137036,0.311114355,1.068525917,0.180616745,2.414058035,0.153941065,0.156791173,0.854131789,0.7607661490000001,38.515278794
Shook Ones Part II,2.096971596,1.125839736,4.8782039500000005,7.899044839,7.384110517,2.246851695,2.0648609270000002,2.343543711,1.03729182,3.991424726,6.023185367,2.897998051,1.1984711670000001,1.239077514,1.689857175,0.413082427,0.270288348,1.186863918,0.411521841,0.842673627,2.245803349,0.341456976,3.501666833,0.313287456,0.9769165160000001,3.1797303,1.354735603,44.89308706
Shoot Em Up,0.711167716,1.260319404,2.734688755,3.922954049,2.4934731549999998,0.756048799,2.327447645,3.5777353549999997,0.414273348,1.4674795919999999,1.860022736,1.298763343,0.469032986,0.615432634,0.529916523,0.117537138,0.10173415499999999,0.610790378,0.170039128,0.308720848,0.6878458399999999,0.133767956,1.538309862,0.120735893,0.202778225,0.931609797,0.823538661,26.764449764
Shooter,1.924078283,2.269215635,3.3381758969999997,5.3790768810000005,4.861279678,1.420737437,1.720048285,1.810983104,0.801486762,2.638613811,5.104222733,1.889889521,0.7541605650000001,1.1873356720000001,0.95327962,0.328942243,0.178922047,1.252500238,0.463483914,0.530285184,1.544816859,0.26087177500000003,2.67200389,0.23546984,0.6421401290000001,2.025074573,1.193572911,33.887840916
Shots After Shots,2.470604073,0.913948063,4.859595939,5.413983267,4.339963918,1.31928442,0.771049711,0.932301854,0.766402488,1.859856614,2.146506715,2.3808704,0.663554014,1.195946382,0.745281996,0.25755354199999997,0.154762608,1.17997011,1.056665397,0.437293323,1.398984516,0.265611705,1.94193951,0.219174554,0.339245653,1.239286813,0.853129669,32.05529055
Show Me,1.782711959,0.617667861,1.398560056,2.075560515,2.950240479,0.7464426319999999,0.604151762,0.722000344,0.46290974,0.771764267,1.186233713,0.641746633,0.245937381,0.889394077,0.281318989,0.234738259,0.061663816999999996,0.895136853,0.586433171,0.17003622100000002,0.843924133,0.164533521,1.200908131,0.129388896,0.326371909,0.686445077,0.467240839,23.039308169999998
Show Me What You Got,4.510328942,0.948054466,2.926392983,4.515874988,5.862163659,1.586402589,1.732184442,2.14422829,0.941192639,1.627387243,2.604477907,1.40304298,0.5350851560000001,1.536497912,0.598225106,1.294733141,0.13190955199999999,1.5078190439999999,1.176760266,0.365520978,1.967489187,0.338479394,2.434212893,0.287249595,0.469922767,1.198127978,1.008301775,43.648580437
Show Me a Good Time,4.5180702120000005,0.692176162,2.083626318,3.465017011,5.818354337,1.612194193,2.538497135,3.897804657,1.030170803,1.83082845,2.719121728,1.131303137,0.47393957600000003,1.697561677,0.606746208,0.38925218300000003,0.13266428,1.493822245,1.1059290819999998,0.36915627500000003,2.116041589,0.352496597,2.382024888,0.29123915899999997,0.327112353,1.293156992,1.173630067,24.39321541
Shutterbugg,2.317010771,0.987201282,1.853735926,3.551600696,5.112963209,1.428691835,1.443537674,2.236509153,0.8148315620000001,1.3837927540000001,1.910802754,0.941633626,0.391739108,1.32715542,0.442510916,0.271480221,0.106029871,1.241190335,0.600984129,0.297344191,1.527753049,0.269196092,2.262137586,0.22253038,0.164450639,0.810231944,1.036253781,39.17467253
Simba,1.759721889,0.95484924,3.900723086,4.692001883,3.344296838,1.181837045,0.883656023,1.190687623,0.720969267,1.899434402,2.286968116,2.05757892,0.66222142,1.144574373,0.846630639,0.251256404,0.154988967,1.186687425,0.515568621,0.440656827,1.385581782,0.240161007,1.622003563,0.211791792,0.557754381,1.591328816,0.898818675,18.312198235
Sing for the Moment,2.647466784,2.657924188,5.7303236140000005,7.7090051,6.270179732,2.203567528,1.656435269,1.866322738,1.106403912,3.601492088,4.289544373,3.15123042,1.082878594,1.464517445,1.474117139,0.378599506,0.256642864,1.750579814,0.655692427,0.75941011,2.337751249,0.362597691,3.09437752,0.324744603,0.794070935,2.937234733,1.152965562,35.36451788
Ski Mask Way,4.069965003,1.0684025480000001,3.4196323,4.243987187,4.331899864,1.253512146,2.17816381,4.522517208,0.862172142,1.453731519,1.9274057629999999,1.568655796,0.50175207,1.815479083,0.532678549,0.902409168,0.129026158,1.585626768,1.283492335,0.338087873,1.596412658,0.337688898,1.870308096,0.291877272,0.247644621,0.919678311,1.463840585,24.07837021
Sky Might Fall,3.163690344,2.017847691,0.849195102,2.491872427,6.8163004339999995,1.97650433,1.256268275,1.799682004,1.317958957,1.811593944,1.569906832,0.68403685,0.452261905,2.005658338,0.646764391,0.488453446,0.147873396,2.037099166,0.81696575,0.407685735,2.76225757,0.382859903,2.966016326,0.348100593,0.329996248,1.486912721,1.522521635,37.681197085
Skys The Limit,6.172163868,1.96209703,3.371828459,5.19700896,13.076204324,3.519271461,1.6664190380000001,2.222265634,1.724499444,2.504284331,3.039472855,1.860364746,0.735751091,2.387312135,0.997738618,1.493332041,0.20041447,2.944118656,2.571568689,0.550549534,4.2810157129999995,0.613328455,4.033808336,0.515965771,0.764276268,2.28135036,1.158747024,56.068425874
Slow Jamz,5.81510196,1.364583087,1.602238331,3.342212331,9.554941993,2.546932972,2.238416265,3.553648344,1.513766592,1.464163622,1.949096625,0.88021788,0.41585543,2.350036639,0.454100297,0.873219633,0.122511066,2.55086047,1.643627874,0.326588824,3.348606962,0.522382601,3.141556131,0.422735132,0.17868697,0.831665155,1.27045976,47.905203691
Small Thing to a Giant,2.736903034,1.0740853,6.875000131,8.46393955,5.067794385,1.8186647009999999,1.3265979300000001,1.628284785,0.970713879,3.066171716,3.696766533,3.279030268,0.966586092,1.382148799,1.171183257,0.349040335,0.22846935300000001,1.414884627,1.374456575,0.662819369,1.8369990950000001,0.337058481,2.706172045,0.288674749,0.477032926,2.078061088,1.06221736,36.030462676
Smile,4.503749573,3.425134142,2.897029799,4.982939619,6.763759387,3.055522594,2.200314262,3.23855614,1.841786685,3.504644444,2.734759736,2.104891876,1.052708985,2.669451795,1.596312338,1.983478602,0.31071027900000003,4.40953319,1.626180071,0.831849772,4.163675713,0.598501447,3.259020241,0.585798268,1.170481864,3.925557087,2.0356448879999998,27.943479398
Smoke and Get High,1.362192326,0.635413526,4.59582408,5.530878546,2.893895386,0.877000111,1.12839303,1.4670303759999999,0.46705499500000003,1.750984585,2.150236879,2.184045275,0.638018818,0.73958302,0.701201936,0.139699493,0.133783623,0.649589106,0.38175163,0.403470862,0.769814504,0.167749739,1.545407615,0.140721804,0.264264658,1.05192933,0.896798567,24.60585993
So Bad,9.445981454,3.79955441,5.594471683,7.989176578,9.836761571,3.555882033,2.663850741,3.5138516920000002,1.979680255,4.550760844,5.349922077,3.212753486,1.296628219,3.46740668,1.878339432,3.069032219,0.370748533,4.407008681,3.370007819,0.998999996,4.39255583,0.771545213,4.065149309,0.664769341,1.408598623,4.027817407,2.023183473,39.140621213
So Ghetto,0.9863203140000001,0.385818048,0.467737517,0.999061187,2.0703301659999997,0.564210468,0.207384876,0.220440378,0.319536637,0.434247604,0.707283271,0.240981393,0.103432103,0.543315599,0.118424328,0.073647487,0.029418735,0.602454774,0.307742195,0.083794807,0.649407693,0.104699931,0.795485114,0.082850749,0.041120795,0.229538095,0.233368403,12.46941865
So Wat Cha Sayin,2.726816209,1.00518037,2.219743883,4.226249222,5.938381195,1.635611557,1.8570026499999999,2.90368167,0.894724776,1.8555176500000001,2.815429978,1.194777061,0.478897731,1.502509979,0.579099465,0.240845851,0.123624505,1.492389522,0.993653782,0.361385836,1.7283353019999999,0.298010279,2.604668713,0.243880433,0.201705418,1.082374905,0.963871,41.00565158
Soap Opera,4.315808989,2.380378612,3.858098672,5.520598256,5.257716019,1.550881386,4.288644756,6.095291698,0.947199017,2.1772485169999998,3.413786402,1.887587104,0.70189433,1.73594556,0.760938771,0.453232234,0.164478919,2.393856202,3.3129658269999998,0.472463795,1.836659037,0.338540243,2.674375036,0.285864398,0.312003834,1.232532337,1.501685096,34.26913644
Sojourn,2.389433451,0.844779672,1.947465543,3.459690135,4.700823514,1.716709667,2.375432934,4.074793848,0.979184965,1.962795996,2.241058458,1.160739837,0.512983659,1.178404736,0.7382977279999999,0.49836723,0.154886425,1.229946093,0.554892121,0.417822521,2.220823844,0.29877976,2.305981751,0.28751203000000003,0.458754007,1.829596936,1.02982137,24.846895488
Somebodys Gotta Die,1.574319182,2.0531554450000002,7.19996253,8.750237686,5.782643362,1.571036825,2.526839491,3.264804957,0.820584368,3.590238501,4.324378268,3.665191585,1.20151238,1.244395827,1.573269247,0.264270298,0.26244634,1.143785812,0.353263498,0.78795671,1.461253924,0.273028072,3.116956071,0.248701403,0.9338717120000001,3.574593986,1.383876309,49.18886812
Song Cry,4.344026029,1.7624358679999999,4.099065182,6.874419183,5.805950613,2.009304228,2.056709662,2.213528101,1.014610867,4.715382705,5.464100333,2.835791973,1.304824266,1.404760695,2.080136592,0.707591544,0.336625985,1.770027695,2.462804467,0.972448824,2.09721804,0.36095647399999997,3.50847871,0.343891558,1.940336293,6.021977642,1.353099949,30.924796293
Soon Youll Understand,3.9425377459999997,0.966085449,4.181206863,6.489211406,8.546574509000001,2.766788804,1.592997204,1.7430510570000002,1.341745478,3.857850745,5.349732306,2.726340767,1.037867197,1.609327988,1.501905222,0.667790923,0.259660702,1.819368002,1.628319836,0.757587573,3.262796158,0.449307275,3.453063053,0.402966954,1.1251803949999999,3.389878855,1.065341564,34.364269256
Soul Food,5.501053485,2.000291145,3.027551151,4.851553319,7.485702465,2.050707655,1.756947706,2.4460710029999997,1.190457037,2.266478471,3.040747203,1.670382328,0.6398264419999999,1.886409579,0.785762881,2.882290901,0.160047162,2.054152354,1.590650268,0.46438138900000003,2.492207276,0.40909159700000003,3.158852516,0.347628085,0.389535148,1.616158868,1.134874402,48.040661352
Soul Survivor,3.014293764,1.353563794,2.558509368,4.692554939,9.493297521,2.4167701,1.343777722,1.627359851,1.240773885,2.183158135,2.780138623,1.4443397869999999,0.593557967,1.558493684,0.758896773,0.411744012,0.158947584,1.461480724,0.478024459,0.45617032,2.763939614,0.400473531,3.345011738,0.334140235,0.34869001,1.510412152,1.025682839,47.13198999
Sound Off,3.975135889,1.988335991,13.535043461,14.985606619,9.074143688,2.852402878,2.503197785,2.750725047,1.506457846,4.979562033,7.408343584,6.169447484,1.678688936,2.079422449,1.86921282,0.5989163160000001,0.373107052,2.11691064,1.190899124,1.0923563729999999,3.021045309,0.517474993,4.318280494,0.454777907,0.829500271,3.045063161,2.131753057,51.535164014
Soundtrack 2 My Life,3.285577272,1.385355573,2.574551613,4.477206277,6.647164088,2.263216724,1.317226394,1.6890238229999999,1.299438414,2.9004554049999998,2.866770464,1.6880542060000001,0.7531494440000001,1.559092656,1.126579207,0.677759163,0.223675573,1.895598509,0.948634886,0.617479176,3.023314057,0.403138663,2.969658714,0.388307001,0.759839817,2.602042958,1.150233336,27.915919857
Southern Hospitality,2.5771151359999998,1.009739861,4.405792932,6.6957133330000005,4.700344536,1.391031815,1.11245348,1.318461285,0.720206327,2.124060483,2.91876335,1.941245972,0.618472543,1.164003983,0.714694252,0.246589328,0.140435219,1.235423769,1.17412931,0.429196222,1.272204916,0.251624759,2.287204706,0.204139199,0.241480306,1.284222514,0.783977211,47.79266663
Southside,2.9632205320000002,1.249783901,1.414090503,3.308685867,6.941960683,1.634121143,1.462580166,1.93917152,0.969982692,1.515702068,1.992191825,0.846065596,0.425783845,1.568594248,0.495562067,0.335753364,0.11088143,1.460095035,1.325464036,0.322910416,1.94700687,0.323686147,2.863067724,0.263125342,0.182413269,0.927074526,1.082141188,52.68158344
Space Bound,3.083703524,1.2599032460000001,3.620402282,5.516051588,5.220994357,2.00347873,1.474079604,1.675035849,1.024376068,3.302526192,4.065945847,2.251376525,0.906958629,1.416898491,1.337245355,0.636433558,0.245201148,1.680130576,1.657155655,0.692814896,2.155389456,0.361321146,2.7150819950000002,0.331861834,0.851522081,2.943455516,1.199734452,25.1607566
Spaceship,5.1793472860000005,2.664931937,5.761280782,8.767649479,10.31270748,3.652086485,2.0781749720000002,2.165181559,2.284728311,4.086770997,6.246667052,3.028904601,1.138331537,2.973266614,1.372678824,1.046410209,0.313063041,3.55216028,2.091832444,0.866771105,5.203162063,0.681534938,4.956651549,0.64146458,0.680844179,2.575700483,2.193420813,54.366821222
Speak Your Mind,0.94078955,0.39656969599999997,2.793833344,3.955013587,3.51236917,1.096220802,0.702865618,0.696617693,0.47571762,1.669339007,2.577581835,1.4195049,0.44663944899999997,0.47607656,0.568451414,0.17921978,0.106658174,0.451144535,0.158338543,0.32313950199999997,1.058566042,0.15090895099999999,1.699483015,0.137298865,0.230781379,1.118541773,0.427339303,22.6532323
Spend the Night,4.133364179,1.031092639,1.298640644,2.381579598,4.157433688,1.263424812,0.935144066,1.407200863,0.738698278,1.204235183,1.5678303390000001,0.786138689,0.372036083,1.39226758,0.461085016,0.777964309,0.10811841600000001,1.544558364,1.966366226,0.278474767,1.508896388,0.297747149,1.60269364,0.239275727,0.428328635,0.991139354,0.842694436,20.573539597
Spotlight,3.981227618,1.776171876,2.257565921,4.387518307,5.991711797,1.661958257,1.843411536,3.0733358809999998,1.17142824,1.942026263,2.896719925,1.27749571,0.588758654,2.569746942,0.6291144710000001,0.375189212,0.160496015,2.204792061,1.323470531,0.43863979,1.947011024,0.40316640000000004,2.960497141,0.33378341899999997,0.23844179199999999,1.054676001,2.692315545,39.19455475
St. Ides Liquor Commercial 1993,0.659794154,0.8913195079999999,0.436840096,0.957521928,1.519630538,0.39768285000000003,0.574414866,0.897149384,0.219626682,0.559775889,0.83599714,0.290766769,0.15487672,0.319184372,0.218911319,0.106931324,0.03921906,0.398447883,0.13969015099999998,0.11562042,0.445570946,0.072689167,0.706942646,0.064354025,0.157412047,0.517217686,0.273707102,10.706969825
Stairway to Heaven,1.4390659909999999,2.010849523,0.432574319,1.205648672,3.469839603,0.846969532,1.439052849,2.500798429,0.607667391,0.809047055,0.9155901089999999,0.324685905,0.257371905,1.252142276,0.30239067199999997,0.173925511,0.077179369,1.17415947,0.406240748,0.20338805000000001,1.146922981,0.193123612,1.596590951,0.174408296,0.251534934,0.718889271,1.621324394,20.376813354
Stakes is High,3.906979886,1.1112007640000001,4.203463022,5.852055037,7.918188283,1.990308467,2.515000651,3.755174102,1.071800865,2.533379462,3.596828443,2.249860694,0.754063283,1.771112437,0.937826394,0.639682573,0.179335237,1.761425127,2.170045813,0.518860225,2.197965617,0.385769849,3.209790083,0.322330691,0.485571655,1.911092877,1.355964229,53.375960974
Stan,6.194494566,1.996604003,7.28608095,10.231515487,10.510459816000001,3.936124035,4.544491459,5.590375058,2.249480244,5.287196056,7.643396297,4.134602441,1.624904666,2.524363971,1.972192125,1.734609259,0.421512603,2.990140199,2.460138136,1.173132222,5.65125147,0.69824696,5.524835318,0.693708991,1.444358394,3.975691254,2.889387217,45.472726496
Standing Ovation,3.49912749,2.937304777,1.389863329,2.612715546,4.731073097,1.198731071,1.098747874,1.247717572,0.8131243890000001,1.409827544,1.533003508,0.87047719,0.412561803,1.7425810449999999,0.523845114,0.290903488,0.111308052,2.083480493,1.3867179840000001,0.313022432,1.456623421,0.291592771,2.008080598,0.2324086,0.29453262,1.168147992,1.050257898,27.92875146
Stay Wide Awake,3.823565854,2.7691488960000004,4.407656748,7.2596664440000005,6.647870913,2.040560143,4.595550361,7.26180121,1.321423494,3.425201015,4.115576462,2.637242559,1.121325639,2.289722153,1.338178918,0.391049039,0.263509589,2.203770666,1.273363638,0.774187376,2.32756488,0.43539674500000003,3.697059601,0.38295395,0.539067678,2.287836612,2.4834696960000002,42.618452005
Steady Mobbin,1.8999833830000001,1.065834739,5.733802015,7.225492313,5.409231474,1.3941052409999999,3.381846883,5.567205751,0.810864178,2.173318196,3.533867647,2.535429999,0.738401639,1.323564084,0.749204637,0.286815774,0.158405196,1.246525971,0.45086802,0.467270839,1.416451059,0.277606878,2.673624596,0.23511295000000001,0.280342166,1.13858905,1.302683019,50.372084916
Steady Mobbin’,2.839330682,5.994245679,10.176092923,11.253453488,6.319325724,1.986909436,2.7778402349999998,3.886468339,1.159294596,3.425665854,4.792516624,4.594193494,1.273642879,1.975624394,1.29659244,0.4960827,0.285824546,2.270285525,0.90056487,0.808193797,2.260619565,0.414078233,3.220655891,0.368530777,0.581029566,1.960068899,2.076081719,35.07558656
Stereo Love,2.130844579,1.485967464,1.575599516,2.840593634,3.200215853,1.712256097,1.835625169,2.93278279,1.028226348,2.656196103,1.841987983,1.536357361,0.862687127,1.291494014,1.436968118,0.764812636,0.26467535799999997,1.742325737,0.703938973,0.686558739,2.305362898,0.339013677,1.802434031,0.359749199,1.194622555,2.979992116,1.59010567,9.092499464
Still Ballin’ Nitty Remix,1.59385405,1.028717468,7.226865922,8.293894427,3.612622957,1.4363443280000001,1.865461627,2.522760757,0.718061184,3.0979121849999998,3.932454398,3.388177453,1.049090504,0.940489366,1.26615331,0.303577578,0.243086697,0.8836906139999999,0.7994557040000001,0.706124224,1.382160066,0.253319047,2.208575329,0.237595378,0.603936473,2.334348212,1.7254160060000001,23.635205535
